square_contain_id	geometry
274401.0	POINT (3392166.98390992 8374758.458618294)
254607.0	POINT (3387430.954136064 8377876.041205972)
169218.0	POINT (3384347.258724252 8391291.704398766)
266632.0	POINT (3379632.008906198 8375961.532162477)
196469.0	POINT (3370328.333551067 8386997.989475242)
230883.0	POINT (3371947.526161628 8381537.390686261)
136538.0	POINT (3364974.206158351 8396338.119971232)
191917.0	POINT (3361012.570724876 8387664.42480886)
224067.0	POINT (3391065.628373183 8382671.486301894)
311740.0	POINT (3367773.04525688 8368835.924697651)
226602.0	POINT (3389684.394588193 8382315.467446201)
215045.0	POINT (3380594.82420645 8384045.20983289)
161391.0	POINT (3366066.220919027 8392467.636159897)
196558.0	POINT (3379181.066673375 8387009.490544078)
205461.0	POINT (3377766.195945392 8385558.310605517)
224527.0	POINT (3373354.604525255 8382612.383155614)
107218.0	POINT (3363186.682236198 8401007.041362984)
70418.0	POINT (3377783.943611809 8406729.377740312)
115589.0	POINT (3372174.998078906 8399674.482442565)
92004.0	POINT (3370658.446458242 8403405.667042393)
196479.0	POINT (3371337.495352081 8387016.158186451)
108531.0	POINT (3367172.917473761 8400761.43189357)
177982.0	POINT (3368962.048738043 8389895.810065078)
303988.0	POINT (3356938.842419578 8370042.419943372)
73033.0	POINT (3384536.647375439 8406386.663982071)
155027.0	POINT (3366577.239976719 8393511.959642863)
256346.0	POINT (3370261.874991299 8377600.576859188)
102115.0	POINT (3362522.104876161 8401735.232306281)
213129.0	POINT (3380164.017777079 8384376.243512636)
292631.0	POINT (3367822.025832829 8371902.775975417)
200404.0	POINT (3381621.904482506 8386367.383998984)
114826.0	POINT (3359591.310057747 8399799.73424452)
69864.0	POINT (3386119.729802221 8406907.216388946)
201573.0	POINT (3371101.086149483 8386131.436978996)
348133.0	POINT (3376087.385903239 8363154.413973421)
200385.0	POINT (3379765.494000039 8386398.315614694)
257617.0	POINT (3369950.454496796 8377345.529517294)
67837.0	POINT (3374496.93906875 8407165.011012368)
64670.0	POINT (3376280.080743302 8407627.987949468)
91446.0	POINT (3378546.545575853 8403456.899696531)
211174.0	POINT (3375747.478828965 8384649.77099803)
186996.0	POINT (3378495.338610088 8388454.287366997)
126908.0	POINT (3357504.935426109 8397827.895039335)
353335.0	POINT (3386719.876275883 8362321.928656292)
163545.0	POINT (3390321.921311965 8392129.793634223)
248270.0	POINT (3390729.350648269 8378857.255471295)
163555.0	POINT (3391300.419636038 8392149.81048467)
294756.0	POINT (3389237.779933969 8371602.809658248)
328140.0	POINT (3351534.285594343 8366230.378266945)
349513.0	POINT (3386744.11287787 8362934.217691308)
123070.0	POINT (3355922.490459258 8398424.800680146)
327102.0	POINT (3375107.886505249 8366444.0894558)
351926.0	POINT (3373270.001712252 8362608.575620821)
326444.0	POINT (3373030.664807046 8366568.206401926)
302183.0	POINT (3367502.312915686 8370327.891652538)
341297.0	POINT (3393201.689747092 8364269.965784904)
134765.0	POINT (3378825.322976646 8396711.489830086)
283657.0	POINT (3362182.380054159 8373287.756466794)
164643.0	POINT (3372717.244780718 8391932.919687556)
252151.0	POINT (3396615.068161339 8378234.502263421)
188415.0	POINT (3392977.111936199 8388230.639871925)
228390.0	POINT (3377459.963406703 8381960.739388076)
65908.0	POINT (3372710.67915715 8407437.840092426)
79433.0	POINT (3387559.404583295 8405403.233817192)
292722.0	POINT (3376963.582416773 8371916.083966055)
312996.0	POINT (3365926.25490462 8368658.560890378)
297029.0	POINT (3361731.629335387 8371176.076200519)
122448.0	POINT (3357433.690952 8398606.97062489)
306187.0	POINT (3385733.955290615 8369720.41299308)
272323.0	POINT (3375459.169073383 8375052.315150226)
342270.0	POINT (3363161.078753314 8364103.989397749)
182420.0	POINT (3366806.792076794 8389167.89922856)
162928.0	POINT (3392371.101597041 8392231.770090526)
61513.0	POINT (3379107.339785754 8408187.409865994)
301620.0	POINT (3374946.473243598 8370501.135439721)
260373.0	POINT (3390727.124258453 8377010.37235421)
311032.0	POINT (3360634.059520613 8368933.897859481)
183325.0	POINT (3393611.412264906 8389045.624377055)
62215.0	POINT (3385579.909353241 8408037.281515038)
323819.0	POINT (3365316.224095073 8366936.136764301)
236821.0	POINT (3392410.274959247 8380651.30609857)
148358.0	POINT (3400396.580131636 8394604.866972018)
303127.0	POINT (3398246.958129053 8370217.673121398)
326038.0	POINT (3396135.385228611 8366660.962642273)
297944.0	POINT (3389541.95220492 8371025.722461933)
73047.0	POINT (3385930.367400171 8406384.435581462)
199165.0	POINT (3385121.287177616 8386544.144615885)
110583.0	POINT (3381249.273964116 8400418.659581931)
151309.0	POINT (3377064.346671372 8394092.301161958)
233678.0	POINT (3396574.898133467 8381119.504275694)
97866.0	POINT (3383515.245506607 8402447.448225467)
68484.0	POINT (3375503.070697565 8407032.928620303)
188186.0	POINT (3370161.961529303 8388309.794936392)
252140.0	POINT (3395510.034419234 8378227.67518002)
303065.0	POINT (3392052.026573976 8370250.343069948)
66719.0	POINT (3390136.017762341 8407324.880558468)
123394.0	POINT (3388338.808343175 8398456.377748426)
239924.0	POINT (3384209.368072507 8380156.122263007)
237924.0	POINT (3375313.282097712 8380442.569843102)
248703.0	POINT (3370283.299774269 8378764.012301073)
266520.0	POINT (3368381.395142116 8375984.266906461)
137166.0	POINT (3364164.333808563 8396267.272562468)
240668.0	POINT (3394958.328009734 8380073.352087894)
326617.0	POINT (3390340.894605976 8366587.245239673)
320607.0	POINT (3362590.009765545 8367501.366749827)
213829.0	POINT (3386409.63181614 8384241.526918129)
160317.0	POINT (3385975.937759179 8392656.773412805)
171745.0	POINT (3382246.45105309 8390876.753004089)
279380.0	POINT (3380388.097232877 8374011.147679516)
223320.0	POINT (3379980.34061727 8382734.551311879)
220745.0	POINT (3377320.530145113 8383144.488363168)
311183.0	POINT (3375770.237475468 8368960.08190068)
117480.0	POINT (3370251.515298923 8399330.375198059)
230867.0	POINT (3370356.770638192 8381539.611583456)
312241.0	POINT (3354133.586353529 8368769.7970521)
158416.0	POINT (3387015.492285867 8393012.628133442)
297248.0	POINT (3383600.450457867 8371131.323973956)
318256.0	POINT (3382331.408262824 8367867.126882548)
207273.0	POINT (3367808.300273197 8385299.654255161)
142925.0	POINT (3366745.254539832 8395380.520438623)
352424.0	POINT (3359367.243715385 8362448.750434802)
320553.0	POINT (3357231.32092311 8367428.401325188)
185169.0	POINT (3386965.330487669 8388727.377240414)
314477.0	POINT (3386608.303099101 8368498.93711062)
328408.0	POINT (3378348.396882241 8366315.541963303)
227055.0	POINT (3371345.287716436 8382185.921100469)
111726.0	POINT (3368150.398849758 8400276.662464507)
187781.0	POINT (3393341.15840828 8388321.040636125)
93299.0	POINT (3372690.027165219 8403153.963962624)
212374.0	POINT (3368311.336843974 8384478.197971387)
64102.0	POINT (3383264.324327836 8407735.780848948)
69214.0	POINT (3384824.634349025 8406957.896836441)
163382.0	POINT (3374045.898563081 8392178.723809104)
91383.0	POINT (3372230.277668243 8403450.217156209)
184412.0	POINT (3374898.605862557 8388834.427139949)
157779.0	POINT (3386986.080206983 8393049.476228543)
156344.0	POINT (3370882.198634736 8393266.392047778)
304248.0	POINT (3382942.209169477 8370085.937361125)
310051.0	POINT (3389963.445066829 8369171.953034889)
201607.0	POINT (3374568.729108551 8386172.378920906)
283870.0	POINT (3383511.394865233 8373260.314748239)
194171.0	POINT (3395346.872795925 8387396.312125587)
90730.0	POINT (3370629.389777963 8403603.262705673)
354066.0	POINT (3396128.345951742 8362307.3141248)
217082.0	POINT (3393205.096123511 8383760.843779145)
298894.0	POINT (3357123.599400711 8370901.518370098)
103645.0	POINT (3388117.605872826 8401595.188001961)
105928.0	POINT (3361604.518017102 8401138.878780901)
318050.0	POINT (3361742.73423383 8367912.980495116)
214895.0	POINT (3365578.757878221 8384047.315426706)
326006.0	POINT (3392931.260194913 8366660.610608203)
59660.0	POINT (3384946.303101559 8408439.30736956)
315836.0	POINT (3395077.157035453 8368237.675311292)
176240.0	POINT (3385776.031163828 8390182.824175546)
60303.0	POINT (3385556.545418138 8408349.456027901)
99019.0	POINT (3371427.115831352 8402292.561105339)
337243.0	POINT (3370011.14030607 8364889.207409814)
290723.0	POINT (3368122.588457971 8372124.578955015)
251830.0	POINT (3364569.715589812 8378309.135745936)
174107.0	POINT (3363576.300453974 8390504.162126509)
175589.0	POINT (3384450.931367528 8390226.217269961)
154545.0	POINT (3382153.297077555 8393562.247794034)
315687.0	POINT (3380185.530302071 8368220.457311007)
138581.0	POINT (3378175.424026555 8396035.188999079)
128355.0	POINT (3374868.41336725 8397646.523800489)
295188.0	POINT (3368757.109555493 8371490.240177258)
189693.0	POINT (3393409.083212721 8388027.31446121)
67938.0	POINT (3384613.123865614 8407183.895299198)
73552.0	POINT (3372707.838283746 8406223.992509805)
272455.0	POINT (3388634.31783154 8375110.696516289)
322046.0	POINT (3379139.645525747 8367235.848958332)
321445.0	POINT (3382679.482425123 8367353.67320535)
179499.0	POINT (3393251.850309644 8389634.78550872)
306859.0	POINT (3389262.493718085 8369678.682769359)
138045.0	POINT (3388340.434375845 8396212.132379958)
90153.0	POINT (3376590.953334403 8403649.965983694)
304245.0	POINT (3382619.16883483 8370106.301962768)
195294.0	POINT (3380264.205318793 8387200.632017951)
136602.0	POINT (3371461.059986861 8396370.132101197)
78436.0	POINT (3351525.965575601 8405457.479420617)
238765.0	POINT (3395738.86814124 8380324.081450162)
200409.0	POINT (3382107.656086329 8386358.31320492)
339257.0	POINT (3380282.049833167 8364549.304654499)
288260.0	POINT (3376634.076724024 8372590.386929275)
109859.0	POINT (3372557.857533799 8400568.758572252)
202841.0	POINT (3370538.535373677 8385978.032873348)
89423.0	POINT (3367282.795699975 8403795.026444489)
213629.0	POINT (3366379.325232148 8384229.609310017)
58387.0	POINT (3385052.016119781 8408617.725204052)
83189.0	POINT (3380880.886332456 8404807.542182473)
121360.0	POINT (3376019.845462735 8398774.490075022)
203557.0	POINT (3378405.169822545 8385864.968004051)
224059.0	POINT (3390257.940434632 8382629.522115203)
231698.0	POINT (3389765.524233082 8381466.011406662)
243163.0	POINT (3389612.816155612 8379716.480188536)
279382.0	POINT (3380659.275653534 8373920.091665868)
221347.0	POINT (3373841.070700021 8383025.541803427)
70302.0	POINT (3366215.065965264 8406773.681883754)
186862.0	POINT (3365117.241162065 8388455.761315542)
126958.0	POINT (3362545.922415925 8397837.94140682)
224467.0	POINT (3367313.046359717 8382570.241808679)
323313.0	POINT (3378446.024075666 8367084.422322201)
79943.0	POINT (3374814.003049555 8405259.179433865)
211115.0	POINT (3369855.832929622 8384638.414964179)
242332.0	POINT (3370209.79643845 8379803.354181451)
171093.0	POINT (3380706.495477965 8391007.151123725)
241708.0	POINT (3371527.026982022 8379840.739276334)
137211.0	POINT (3368584.613837408 8396261.201834785)
158317.0	POINT (3377114.976924252 8392986.118616061)
166491.0	POINT (3366452.796096071 8391624.942167746)
73053.0	POINT (3386548.705426719 8406344.307772854)
156287.0	POINT (3365214.77297695 8393315.67046882)
323086.0	POINT (3355720.669558283 8367068.736938297)
227070.0	POINT (3372866.40804485 8382159.340404212)
99150.0	POINT (3384507.777300023 8402245.422105052)
148020.0	POINT (3366605.303798459 8394578.925396994)
220695.0	POINT (3372317.126941966 8383170.141117388)
239137.0	POINT (3369220.198637193 8380269.367650268)
308631.0	POINT (3375299.411878402 8369402.826918649)
223375.0	POINT (3385526.277648591 8382778.976598045)
95196.0	POINT (3371314.164323019 8402906.860539135)
164067.0	POINT (3378799.976441413 8392098.618698975)
206202.0	POINT (3388147.501000377 8385506.111231881)
334293.0	POINT (3393540.490094121 8365411.279426474)
321172.0	POINT (3355396.837808849 8367317.843350983)
151855.0	POINT (3367878.392134165 8393978.147791546)
137783.0	POINT (3362085.732472251 8396189.879170377)
126920.0	POINT (3358758.392892441 8397839.024110364)
186913.0	POINT (3370236.132782067 8388477.97688236)
128873.0	POINT (3362907.270314306 8397567.479577664)
176719.0	POINT (3370065.581270022 8390073.385531198)
218786.0	POINT (3372569.073339852 8383491.999095015)
190199.0	POINT (3380279.652478878 8387977.922667247)
228997.0	POINT (3374425.664705359 8381860.747858678)
308069.0	POINT (3382854.609869552 8369505.511515975)
230339.0	POINT (3381240.913669982 8381637.842869044)
92102.0	POINT (3380444.542893878 8403409.453791585)
316159.0	POINT (3363733.656120184 8368133.983619246)
150676.0	POINT (3377455.614566078 8394133.972637216)
197274.0	POINT (3387144.479771718 8386895.277211759)
237931.0	POINT (3376000.028478304 8380515.324682401)
65923.0	POINT (3374243.888069821 8407421.198265476)
158319.0	POINT (3377304.2200586 8393010.586506724)
326312.0	POINT (3359833.739173504 8366580.330079888)
305532.0	POINT (3383940.069871445 8369844.924811739)
118842.0	POINT (3379036.351335343 8399192.444511846)
178151.0	POINT (3385843.203036629 8389843.363419557)
353084.0	POINT (3361659.378822513 8362406.994875599)
76015.0	POINT (3364175.332508212 8405818.283189822)
176181.0	POINT (3379920.228092242 8390161.735561645)
272970.0	POINT (3376399.105657929 8374989.015746403)
92742.0	POINT (3380707.25689215 8403287.610544266)
212992.0	POINT (3366385.991911549 8384342.174106303)
137960.0	POINT (3379856.77598249 8396156.499482051)
115553.0	POINT (3368576.771980408 8399675.551167343)
193526.0	POINT (3394503.932401404 8387449.445679244)
105506.0	POINT (3383074.913891424 8401273.531988226)
128394.0	POINT (3378707.742777504 8397670.50956176)
254367.0	POINT (3363454.293178869 8377875.783265914)
235587.0	POINT (3396455.465277435 8380842.420049335)
273051.0	POINT (3384508.81750274 8374926.525004049)
323961.0	POINT (3379506.119586491 8366993.766073894)
98349.0	POINT (3368111.445376942 8402318.527332038)
351525.0	POINT (3396845.030818828 8362712.099641851)
223387.0	POINT (3386772.472659953 8382775.399444981)
175593.0	POINT (3384840.767014534 8390225.537362989)
160205.0	POINT (3374851.851676424 8392716.977181977)
81815.0	POINT (3370882.708923282 8405013.040431175)
272907.0	POINT (3370106.515517329 8374971.943934326)
147385.0	POINT (3366805.027685129 8394671.439189356)
165853.0	POINT (3366350.482352083 8391752.498098103)
115485.0	POINT (3361835.263617967 8399644.382039705)
257207.0	POINT (3392666.695576899 8377466.548103089)
249557.0	POINT (3391978.355334969 8378621.929738069)
62834.0	POINT (3383838.674168165 8407937.794428552)
313756.0	POINT (3378259.306780564 8368531.481236833)
328378.0	POINT (3375320.222489476 8366259.145051126)
331563.0	POINT (3375302.173559121 8365810.166979621)
140454.0	POINT (3374382.083425277 8395758.180206966)
202892.0	POINT (3375608.947900905 8385959.535631401)
230255.0	POINT (3372859.232791224 8381624.006172869)
116760.0	POINT (3361900.919853637 8399477.696236828)
352435.0	POINT (3360396.93008091 8362481.011296106)
217452.0	POINT (3366502.889866929 8383700.861715943)
224620.0	POINT (3382589.335522992 8382576.62158755)
57660.0	POINT (3376029.51726745 8408718.771889949)
309877.0	POINT (3372544.632767161 8369179.246636085)
285768.0	POINT (3382188.407244951 8372926.896043691)
173473.0	POINT (3363906.91934163 8390602.001211012)
223373.0	POINT (3385278.916834489 8382786.106881405)
162922.0	POINT (3391732.77906136 8392233.824156679)
328988.0	POINT (3372648.595019225 8366193.095356944)
93093.0	POINT (3352108.166512451 8403211.877183521)
344865.0	POINT (3367784.177205959 8363714.044885059)
77921.0	POINT (3363729.111501973 8405590.985109722)
344831.0	POINT (3364391.899790812 8363618.327004886)
322391.0	POINT (3349912.612195535 8367187.027033998)
148654.0	POINT (3366341.476605278 8394449.886329787)
137212.0	POINT (3368706.545125828 8396226.223592091)
303991.0	POINT (3357205.265583283 8370105.062804002)
268043.0	POINT (3393300.049211261 8375766.52362885)
